DBN,School Name,Year,Total Enrollment,Grade PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
18K268,P.S. 268 Emma Lazarus,2016-17,424,32,67,73,54,58,61,79,0,0,0,0,0,0,0,217,0.512,207,0.488,2,0.005,378,0.892,31,0.073,1,0.002,12,0.028,71,0.167,32,0.075,360,0.849,0.685
18K268,P.S. 268 Emma Lazarus,2017-18,383,35,56,66,60,49,56,61,0,0,0,0,0,0,0,200,0.522,183,0.478,1,0.003,348,0.909,23,0.06,2,0.005,9,0.023,63,0.164,28,0.073,334,0.872,0.819
18K268,P.S. 268 Emma Lazarus,2018-19,338,36,45,44,54,60,51,48,0,0,0,0,0,0,0,171,0.506,167,0.494,3,0.009,301,0.891,25,0.074,1,0.003,8,0.024,61,0.18,29,0.086,272,0.805,0.783
18K272,P.S. 272 Curtis Estabrook,2014-15,509,58,71,95,89,66,67,63,0,0,0,0,0,0,0,256,0.503,253,0.497,10,0.02,400,0.786,77,0.151,11,0.022,11,0.022,119,0.234,10,0.02,445,0.874,0.794
18K272,P.S. 272 Curtis Estabrook,2015-16,494,47,69,88,79,86,59,66,0,0,0,0,0,0,0,240,0.486,254,0.514,14,0.028,376,0.761,75,0.152,15,0.03,14,0.028,123,0.249,13,0.026,444,0.899,0.79
18K272,P.S. 272 Curtis Estabrook,2016-17,488,50,66,72,86,74,88,52,0,0,0,0,0,0,0,245,0.502,243,0.498,22,0.045,378,0.775,66,0.135,14,0.029,8,0.016,142,0.291,21,0.043,467,0.957,0.808
18K272,P.S. 272 Curtis Estabrook,2017-18,473,43,55,76,70,75,72,82,0,0,0,0,0,0,0,224,0.474,249,0.526,17,0.036,362,0.765,65,0.137,11,0.023,18,0.038,151,0.319,22,0.047,438,0.926,0.881
18K272,P.S. 272 Curtis Estabrook,2018-19,449,47,63,49,70,76,77,67,0,0,0,0,0,0,0,215,0.479,234,0.521,16,0.036,331,0.737,67,0.149,12,0.027,23,0.051,144,0.321,26,0.058,395,0.88,0.878
18K276,P.S. 276 Louis Marshall,2014-15,754,119,85,116,108,114,110,102,0,0,0,0,0,0,0,347,0.46,407,0.54,9,0.012,674,0.894,34,0.045,27,0.036,10,0.013,126,0.167,48,0.064,614,0.814,0.58
18K276,P.S. 276 Louis Marshall,2015-16,688,77,97,84,112,114,103,101,0,0,0,0,0,0,0,311,0.452,377,0.548,8,0.012,625,0.908,33,0.048,13,0.019,9,0.013,123,0.179,52,0.076,558,0.811,0.56
18K276,P.S. 276 Louis Marshall,2016-17,657,77,91,95,77,108,107,102,0,0,0,0,0,0,0,306,0.466,351,0.534,13,0.02,591,0.9,27,0.041,10,0.015,16,0.024,119,0.181,70,0.107,574,0.874,0.535
18K276,P.S. 276 Louis Marshall,2017-18,616,58,93,86,95,87,105,92,0,0,0,0,0,0,0,280,0.455,336,0.545,19,0.031,537,0.872,27,0.044,6,0.01,27,0.044,118,0.192,87,0.141,487,0.791,0.712
18K276,P.S. 276 Louis Marshall,2018-19,611,66,79,88,84,101,92,101,0,0,0,0,0,0,0,288,0.471,323,0.529,15,0.025,527,0.863,24,0.039,7,0.011,38,0.062,99,0.162,89,0.146,519,0.849,0.674
18K279,P.S. 279 Herman Schreiber,2014-15,515,72,70,77,67,70,82,77,0,0,0,0,0,0,0,254,0.493,261,0.507,7,0.014,480,0.932,19,0.037,3,0.006,6,0.012,66,0.128,9,0.017,425,0.825,0.553
18K279,P.S. 279 Herman Schreiber,2015-16,478,50,64,79,69,66,74,76,0,0,0,0,0,0,0,232,0.485,246,0.515,2,0.004,443,0.927,21,0.044,5,0.01,7,0.015,56,0.117,9,0.019,406,0.849,0.557
18K279,P.S. 279 Herman Schreiber,2016-17,462,51,55,71,70,68,77,70,0,0,0,0,0,0,0,234,0.506,228,0.494,7,0.015,422,0.913,22,0.048,5,0.011,6,0.013,54,0.117,19,0.041,393,0.851,0.541
18K279,P.S. 279 Herman Schreiber,2017-18,404,50,55,46,65,59,68,61,0,0,0,0,0,0,0,205,0.507,199,0.493,8,0.02,358,0.886,24,0.059,7,0.017,7,0.017,55,0.136,22,0.054,324,0.802,0.674
18K279,P.S. 279 Herman Schreiber,2018-19,402,39,67,55,46,67,59,69,0,0,0,0,0,0,0,203,0.505,199,0.495,10,0.025,353,0.878,23,0.057,4,0.01,12,0.03,55,0.137,21,0.052,323,0.803,0.679
18K285,I.S. 285 Meyer Levin,2014-15,807,0,0,0,0,0,0,0,226,294,287,0,0,0,0,400,0.496,407,0.504,4,0.005,754,0.934,38,0.047,3,0.004,8,0.01,136,0.169,19,0.024,721,0.893,0.607
18K285,I.S. 285 Meyer Levin,2015-16,704,0,0,0,0,0,0,0,185,223,296,0,0,0,0,348,0.494,356,0.506,2,0.003,663,0.942,32,0.045,2,0.003,5,0.007,126,0.179,10,0.014,596,0.847,0.622
18K285,I.S. 285 Meyer Levin,2016-17,663,0,0,0,0,0,0,0,239,190,234,0,0,0,0,335,0.505,328,0.495,4,0.006,629,0.949,22,0.033,4,0.006,4,0.006,122,0.184,10,0.015,550,0.83,0.593
18K285,I.S. 285 Meyer Levin,2017-18,666,0,0,0,0,0,0,0,244,231,191,0,0,0,0,361,0.542,305,0.458,4,0.006,625,0.938,23,0.035,7,0.011,7,0.011,130,0.195,26,0.039,527,0.791,0.737
18K285,I.S. 285 Meyer Levin,2018-19,752,0,0,0,0,0,0,0,300,231,221,0,0,0,0,418,0.556,334,0.444,7,0.009,699,0.93,28,0.037,13,0.017,5,0.007,165,0.219,25,0.033,575,0.765,0.714
18K366,The Science And Medicine Middle School,2014-15,509,0,0,0,0,0,0,0,190,183,136,0,0,0,0,255,0.501,254,0.499,4,0.008,456,0.896,41,0.081,1,0.002,7,0.014,86,0.169,18,0.035,364,0.715,0.545
18K366,The Science And Medicine Middle School,2015-16,498,0,0,0,0,0,0,0,145,178,175,0,0,0,0,264,0.53,234,0.47,3,0.006,459,0.922,33,0.066,0,0,3,0.006,90,0.181,8,0.016,360,0.723,0.564
18K366,The Science And Medicine Middle School,2016-17,431,0,0,0,0,0,0,0,132,137,162,0,0,0,0,215,0.499,216,0.501,2,0.005,399,0.926,24,0.056,2,0.005,4,0.009,89,0.206,5,0.012,356,0.826,0.568
18K366,The Science And Medicine Middle School,2017-18,399,0,0,0,0,0,0,0,143,119,137,0,0,0,0,195,0.489,204,0.511,3,0.008,355,0.89,30,0.075,3,0.008,8,0.02,82,0.206,8,0.02,330,0.827,0.696
18K366,The Science And Medicine Middle School,2018-19,399,0,0,0,0,0,0,0,133,142,124,0,0,0,0,183,0.459,216,0.541,6,0.015,341,0.855,38,0.095,5,0.013,9,0.023,83,0.208,12,0.03,319,0.799,0.688
18K563,It Takes a Village Academy,2014-15,566,0,0,0,0,0,0,0,0,0,0,139,178,139,110,237,0.419,329,0.581,3,0.005,511,0.903,32,0.057,14,0.025,6,0.011,73,0.129,111,0.196,434,0.767,0.702
18K563,It Takes a Village Academy,2015-16,608,0,0,0,0,0,0,0,0,0,0,136,169,171,132,246,0.405,362,0.595,5,0.008,543,0.893,36,0.059,18,0.03,6,0.01,77,0.127,84,0.138,420,0.691,0.676
18K563,It Takes a Village Academy,2016-17,733,0,0,0,0,0,0,0,0,0,1,215,178,174,165,300,0.409,433,0.591,10,0.014,636,0.868,51,0.07,24,0.033,12,0.016,100,0.136,133,0.181,509,0.694,0.679
18K563,It Takes a Village Academy,2017-18,730,0,0,0,0,0,0,0,0,0,0,185,209,186,150,312,0.427,418,0.573,16,0.022,637,0.873,51,0.07,16,0.022,10,0.014,107,0.147,130,0.178,543,0.744,0.761
18K563,It Takes a Village Academy,2018-19,659,0,0,0,0,0,0,0,0,0,0,132,172,195,160,263,0.399,396,0.601,12,0.018,583,0.885,44,0.067,13,0.02,7,0.011,98,0.149,116,0.176,454,0.689,0.759
18K566,Brooklyn Generation School,2014-15,286,0,0,0,0,0,0,0,0,0,0,69,78,71,68,115,0.402,171,0.598,5,0.017,248,0.867,25,0.087,5,0.017,3,0.01,70,0.245,23,0.08,224,0.783,0.644
18K566,Brooklyn Generation School,2015-16,234,0,0,0,0,0,0,0,0,0,0,77,48,62,47,101,0.432,133,0.568,4,0.017,202,0.863,22,0.094,6,0.026,0,0,57,0.244,15,0.064,176,0.752,0.619
18K566,Brooklyn Generation School,2016-17,227,0,0,0,0,0,0,0,0,0,0,63,68,42,54,85,0.374,142,0.626,3,0.013,199,0.877,19,0.084,5,0.022,1,0.004,48,0.211,13,0.057,168,0.74,0.611
18K566,Brooklyn Generation School,2017-18,195,0,0,0,0,0,0,0,0,0,0,56,61,43,35,70,0.359,125,0.641,3,0.015,157,0.805,26,0.133,6,0.031,3,0.015,45,0.231,20,0.103,160,0.821,0.749
18K566,Brooklyn Generation School,2018-19,189,0,0,0,0,0,0,0,0,0,0,52,55,41,41,64,0.339,125,0.661,0,0,153,0.81,22,0.116,5,0.026,9,0.048,45,0.238,23,0.122,146,0.772,0.754
18K567,Brooklyn Theatre Arts High School,2014-15,395,0,0,0,0,0,0,0,0,0,0,117,116,81,81,260,0.658,135,0.342,2,0.005,326,0.825,53,0.134,10,0.025,4,0.01,72,0.182,15,0.038,340,0.861,0.728
18K567,Brooklyn Theatre Arts High School,2015-16,374,0,0,0,0,0,0,0,0,0,0,104,108,95,67,215,0.575,159,0.425,1,0.003,305,0.816,50,0.134,13,0.035,5,0.013,58,0.155,9,0.024,304,0.813,0.692
18K567,Brooklyn Theatre Arts High School,2016-17,372,0,0,0,0,0,0,0,0,0,0,110,90,77,95,207,0.556,165,0.444,3,0.008,304,0.817,45,0.121,14,0.038,6,0.016,63,0.169,9,0.024,293,0.788,0.674
18K567,Brooklyn Theatre Arts High School,2017-18,362,0,0,0,0,0,0,0,0,0,0,114,101,71,76,198,0.547,164,0.453,2,0.006,304,0.84,40,0.11,10,0.028,6,0.017,58,0.16,10,0.028,298,0.823,0.768
18K567,Brooklyn Theatre Arts High School,2018-19,350,0,0,0,0,0,0,0,0,0,0,76,114,88,72,201,0.574,149,0.426,8,0.023,291,0.831,36,0.103,9,0.026,6,0.017,60,0.171,8,0.023,289,0.826,0.779
18K569,Kurt Hahn Expeditionary Learning School,2014-15,341,0,0,0,0,0,0,0,0,0,0,130,92,46,73,138,0.405,203,0.595,4,0.012,310,0.909,24,0.07,2,0.006,1,0.003,70,0.205,13,0.038,256,0.751,0.605
18K569,Kurt Hahn Expeditionary Learning School,2015-16,357,0,0,0,0,0,0,0,0,0,0,114,118,72,53,148,0.415,209,0.585,3,0.008,326,0.913,26,0.073,1,0.003,1,0.003,75,0.21,14,0.039,254,0.711,0.628
18K569,Kurt Hahn Expeditionary Learning School,2016-17,382,0,0,0,0,0,0,0,0,0,0,102,122,81,77,155,0.406,227,0.594,2,0.005,355,0.929,23,0.06,2,0.005,0,0,87,0.228,12,0.031,285,0.746,0.621
18K569,Kurt Hahn Expeditionary Learning School,2017-18,353,0,0,0,0,0,0,0,0,0,0,110,90,60,93,128,0.363,225,0.637,2,0.006,319,0.904,24,0.068,5,0.014,3,0.008,91,0.258,19,0.054,295,0.836,0.726
18K569,Kurt Hahn Expeditionary Learning School,2018-19,294,0,0,0,0,0,0,0,0,0,0,66,84,63,81,111,0.378,183,0.622,2,0.007,262,0.891,19,0.065,6,0.02,5,0.017,83,0.282,21,0.071,237,0.806,0.741
18K576,Victory Collegiate High School,2014-15,331,0,0,0,0,0,0,0,0,0,0,92,82,73,84,133,0.402,198,0.598,3,0.009,295,0.891,22,0.066,7,0.021,4,0.012,66,0.199,6,0.018,233,0.704,0.611
18K576,Victory Collegiate High School,2015-16,339,0,0,0,0,0,0,0,0,0,0,86,98,74,81,129,0.381,210,0.619,2,0.006,299,0.882,21,0.062,13,0.038,4,0.012,72,0.212,6,0.018,231,0.681,0.597
18K576,Victory Collegiate High School,2016-17,340,0,0,0,0,0,0,0,0,0,0,87,90,86,77,145,0.426,195,0.574,2,0.006,300,0.882,22,0.065,14,0.041,2,0.006,82,0.241,6,0.018,250,0.735,0.613
18K576,Victory Collegiate High School,2017-18,401,0,0,0,0,0,0,0,0,0,0,87,99,99,116,184,0.459,217,0.541,3,0.007,338,0.843,34,0.085,11,0.027,15,0.037,97,0.242,20,0.05,322,0.803,0.755
18K576,Victory Collegiate High School,2018-19,341,0,0,0,0,0,0,0,0,0,0,82,86,91,82,159,0.466,182,0.534,5,0.015,278,0.815,36,0.106,8,0.023,14,0.041,87,0.255,23,0.067,254,0.745,0.764
18K578,Brooklyn Bridge Academy,2014-15,176,0,0,0,0,0,0,0,0,0,0,29,45,49,53,90,0.511,86,0.489,3,0.017,145,0.824,21,0.119,2,0.011,5,0.028,32,0.182,9,0.051,145,0.824,0.675
18K578,Brooklyn Bridge Academy,2015-16,219,0,0,0,0,0,0,0,0,0,0,27,59,73,60,105,0.479,114,0.521,1,0.005,187,0.854,21,0.096,5,0.023,5,0.023,45,0.205,7,0.032,184,0.84,0.635
18K578,Brooklyn Bridge Academy,2016-17,200,0,0,0,0,0,0,0,0,0,0,12,36,39,113,87,0.435,113,0.565,1,0.005,169,0.845,21,0.105,4,0.02,5,0.025,43,0.215,8,0.04,152,0.76,0.644
18K578,Brooklyn Bridge Academy,2017-18,191,0,0,0,0,0,0,0,0,0,0,26,44,49,72,73,0.382,118,0.618,3,0.016,152,0.796,26,0.136,4,0.021,6,0.031,48,0.251,14,0.073,166,0.869,0.781
18K578,Brooklyn Bridge Academy,2018-19,222,0,0,0,0,0,0,0,0,0,0,46,61,59,56,86,0.387,136,0.613,5,0.023,185,0.833,24,0.108,4,0.018,4,0.018,44,0.198,24,0.108,164,0.739,0.782
18K581,East Flatbush Community Research School,2014-15,182,0,0,0,0,0,0,0,37,69,76,0,0,0,0,70,0.385,112,0.615,2,0.011,160,0.879,5,0.027,12,0.066,3,0.016,52,0.286,18,0.099,161,0.885,0.705
18K581,East Flatbush Community Research School,2015-16,129,0,0,0,0,0,0,0,25,39,65,0,0,0,0,52,0.403,77,0.597,2,0.016,115,0.891,2,0.016,8,0.062,2,0.016,35,0.271,15,0.116,125,0.969,0.655
18K581,East Flatbush Community Research School,2016-17,127,0,0,0,0,0,0,0,58,27,42,0,0,0,0,59,0.465,68,0.535,0,0,107,0.843,7,0.055,8,0.063,5,0.039,32,0.252,20,0.157,121,0.953,0.667
18K581,East Flatbush Community Research School,2017-18,131,0,0,0,0,0,0,0,41,58,32,0,0,0,0,64,0.489,67,0.511,0,0,115,0.878,10,0.076,1,0.008,5,0.038,36,0.275,15,0.115,122,0.931,0.825
18K581,East Flatbush Community Research School,2018-19,268,0,0,0,0,0,0,0,89,78,101,0,0,0,0,128,0.478,140,0.522,6,0.022,228,0.851,15,0.056,6,0.022,13,0.049,72,0.269,31,0.116,230,0.858,0.826
18K588,Middle School for Art and Philosophy,2014-15,251,0,0,0,0,0,0,0,56,88,107,0,0,0,0,117,0.466,134,0.534,1,0.004,227,0.904,21,0.084,2,0.008,0,0,54,0.215,19,0.076,229,0.912,0.77
18K588,Middle School for Art and Philosophy,2015-16,218,0,0,0,0,0,0,0,67,57,94,0,0,0,0,97,0.445,121,0.555,1,0.005,192,0.881,13,0.06,9,0.041,3,0.014,55,0.252,14,0.064,203,0.931,0.731
18K588,Middle School for Art and Philosophy,2016-17,191,0,0,0,0,0,0,0,62,68,61,0,0,0,0,94,0.492,97,0.508,1,0.005,162,0.848,15,0.079,6,0.031,7,0.037,58,0.304,17,0.089,178,0.932,0.681
18K588,Middle School for Art and Philosophy,2017-18,177,0,0,0,0,0,0,0,56,62,59,0,0,0,0,91,0.514,86,0.486,1,0.006,154,0.87,15,0.085,3,0.017,4,0.023,58,0.328,13,0.073,166,0.938,0.758
18K588,Middle School for Art and Philosophy,2018-19,172,0,0,0,0,0,0,0,44,57,71,0,0,0,0,91,0.529,81,0.471,2,0.012,151,0.878,14,0.081,4,0.023,1,0.006,52,0.302,13,0.076,153,0.89,0.772
18K617,High School for Innovation in Advertising and Medi,2014-15,303,0,0,0,0,0,0,0,0,0,0,98,101,57,47,106,0.35,197,0.65,5,0.017,262,0.865,29,0.096,1,0.003,6,0.02,60,0.198,18,0.059,232,0.766,0.637
18K617,High School for Innovation in Advertising and Medi,2015-16,296,0,0,0,0,0,0,0,0,0,0,91,102,55,48,99,0.334,197,0.666,3,0.01,255,0.861,30,0.101,2,0.007,6,0.02,59,0.199,18,0.061,229,0.774,0.602
18K617,High School for Innovation in Advertising and Medi,2016-17,282,0,0,0,0,0,0,0,0,0,0,80,93,64,45,95,0.337,187,0.663,3,0.011,239,0.848,32,0.113,3,0.011,5,0.018,48,0.17,23,0.082,207,0.734,0.593
18K617,High School for Innovation in Advertising and Medi,2017-18,255,0,0,0,0,0,0,0,0,0,0,67,92,51,45,78,0.306,177,0.694,1,0.004,212,0.831,35,0.137,3,0.012,4,0.016,49,0.192,21,0.082,185,0.725,0.732
18K617,High School for Innovation in Advertising and Medi,2018-19,240,0,0,0,0,0,0,0,0,0,0,69,76,54,41,67,0.279,173,0.721,4,0.017,194,0.808,28,0.117,3,0.013,11,0.046,50,0.208,22,0.092,165,0.688,0.715
18K629,Cultural Academy for the Arts and Sciences,2014-15,353,0,0,0,0,0,0,0,0,0,0,172,88,32,61,150,0.425,203,0.575,2,0.006,314,0.89,30,0.085,5,0.014,2,0.006,78,0.221,21,0.059,265,0.751,0.611
18K629,Cultural Academy for the Arts and Sciences,2015-16,354,0,0,0,0,0,0,0,0,0,0,144,109,42,59,156,0.441,198,0.559,2,0.006,309,0.873,36,0.102,4,0.011,3,0.008,86,0.243,23,0.065,245,0.692,0.591
18K629,Cultural Academy for the Arts and Sciences,2016-17,332,0,0,0,0,0,0,0,0,0,0,122,85,53,72,141,0.425,191,0.575,4,0.012,290,0.873,27,0.081,6,0.018,5,0.015,71,0.214,30,0.09,250,0.753,0.564
18K629,Cultural Academy for the Arts and Sciences,2017-18,319,0,0,0,0,0,0,0,0,0,0,161,52,68,38,139,0.436,180,0.564,4,0.013,277,0.868,28,0.088,4,0.013,6,0.019,62,0.194,34,0.107,242,0.759,0.762
18K629,Cultural Academy for the Arts and Sciences,2018-19,282,0,0,0,0,0,0,0,0,0,0,123,50,50,59,124,0.44,158,0.56,3,0.011,238,0.844,25,0.089,9,0.032,7,0.025,61,0.216,33,0.117,207,0.734,0.732
18K633,High School for Medical Professions,2014-15,432,0,0,0,0,0,0,0,0,0,0,115,102,112,103,298,0.69,134,0.31,12,0.028,355,0.822,57,0.132,7,0.016,1,0.002,61,0.141,10,0.023,400,0.926,0.644
18K633,High School for Medical Professions,2015-16,413,0,0,0,0,0,0,0,0,0,0,110,101,103,99,273,0.661,140,0.339,16,0.039,336,0.814,54,0.131,3,0.007,4,0.01,59,0.143,7,0.017,373,0.903,0.616
18K633,High School for Medical Professions,2016-17,428,0,0,0,0,0,0,0,0,0,0,114,108,108,98,295,0.689,133,0.311,13,0.03,349,0.815,57,0.133,2,0.005,7,0.016,67,0.157,15,0.035,404,0.944,0.592
18K633,High School for Medical Professions,2017-18,424,0,0,0,0,0,0,0,0,0,0,126,85,101,112,294,0.693,130,0.307,16,0.038,328,0.774,63,0.149,8,0.019,9,0.021,68,0.16,18,0.042,404,0.953,0.704
18K633,High School for Medical Professions,2018-19,460,0,0,0,0,0,0,0,0,0,0,146,106,98,110,310,0.674,150,0.326,19,0.041,352,0.765,64,0.139,17,0.037,8,0.017,70,0.152,21,0.046,447,0.972,0.706
18K635,Olympus Academy,2014-15,190,0,0,0,0,0,0,0,0,0,0,44,88,52,6,110,0.579,80,0.421,3,0.016,159,0.837,25,0.132,2,0.011,1,0.005,38,0.2,2,0.011,149,0.784,0.636
18K635,Olympus Academy,2015-16,167,0,0,0,0,0,0,0,0,0,0,35,78,35,19,91,0.545,76,0.455,1,0.006,148,0.886,15,0.09,2,0.012,1,0.006,42,0.251,4,0.024,135,0.808,0.621
18K635,Olympus Academy,2016-17,226,0,0,0,0,0,0,0,0,0,0,48,91,37,50,123,0.544,103,0.456,0,0,206,0.912,11,0.049,6,0.027,3,0.013,47,0.208,4,0.018,170,0.752,0.562
18K635,Olympus Academy,2017-18,206,0,0,0,0,0,0,0,0,0,0,25,87,32,62,100,0.485,106,0.515,2,0.01,183,0.888,12,0.058,5,0.024,4,0.019,57,0.277,5,0.024,165,0.801,0.72
18K635,Olympus Academy,2018-19,205,0,0,0,0,0,0,0,0,0,0,18,76,35,76,90,0.439,115,0.561,2,0.01,183,0.893,15,0.073,2,0.01,3,0.015,48,0.234,3,0.015,171,0.834,0.688
18K637,Academy for Conservation and the Environment,2014-15,308,0,0,0,0,0,0,0,0,0,0,96,76,73,63,120,0.39,188,0.61,5,0.016,266,0.864,29,0.094,4,0.013,4,0.013,71,0.231,22,0.071,243,0.789,0.671
18K637,Academy for Conservation and the Environment,2015-16,293,0,0,0,0,0,0,0,0,0,0,88,85,56,64,113,0.386,180,0.614,11,0.038,243,0.829,30,0.102,1,0.003,8,0.027,57,0.195,26,0.089,243,0.829,0.666
18K637,Academy for Conservation and the Environment,2016-17,284,0,0,0,0,0,0,0,0,0,0,84,72,73,55,111,0.391,173,0.609,15,0.053,223,0.785,25,0.088,2,0.007,19,0.067,54,0.19,32,0.113,227,0.799,0.66
18K637,Academy for Conservation and the Environment,2017-18,285,0,0,0,0,0,0,0,0,0,0,81,76,67,61,105,0.368,180,0.632,17,0.06,216,0.758,25,0.088,7,0.025,20,0.07,58,0.204,33,0.116,243,0.853,0.808
18K637,Academy for Conservation and the Environment,2018-19,300,0,0,0,0,0,0,0,0,0,0,90,73,62,75,113,0.377,187,0.623,18,0.06,228,0.76,28,0.093,7,0.023,19,0.063,54,0.18,40,0.133,241,0.803,0.751
18K642,Urban Action Academy,2014-15,309,0,0,0,0,0,0,0,0,0,0,88,83,80,58,97,0.314,212,0.686,8,0.026,245,0.793,36,0.117,4,0.013,16,0.052,62,0.201,33,0.107,231,0.748,0.632
18K642,Urban Action Academy,2015-16,293,0,0,0,0,0,0,0,0,0,0,73,79,75,66,98,0.334,195,0.666,6,0.02,236,0.805,32,0.109,5,0.017,14,0.048,66,0.225,32,0.109,215,0.734,0.649
18K642,Urban Action Academy,2016-17,310,0,0,0,0,0,0,0,0,0,0,59,87,83,81,117,0.377,193,0.623,4,0.013,247,0.797,35,0.113,4,0.013,20,0.065,69,0.223,37,0.119,233,0.752,0.615
18K642,Urban Action Academy,2017-18,278,0,0,0,0,0,0,0,0,0,0,44,70,79,85,107,0.385,171,0.615,5,0.018,215,0.773,33,0.119,3,0.011,22,0.079,54,0.194,59,0.212,218,0.784,0.799
18K642,Urban Action Academy,2018-19,264,0,0,0,0,0,0,0,0,0,0,79,59,50,76,98,0.371,166,0.629,7,0.027,202,0.765,29,0.11,2,0.008,24,0.091,42,0.159,61,0.231,208,0.788,0.782
18K673,East Brooklyn Community High School,2014-15,191,0,0,0,0,0,0,0,0,0,0,37,59,59,36,88,0.461,103,0.539,3,0.016,158,0.827,27,0.141,0,0,3,0.016,42,0.22,4,0.021,149,0.78,0.621
18K673,East Brooklyn Community High School,2015-16,181,0,0,0,0,0,0,0,0,0,0,29,53,47,52,87,0.481,94,0.519,1,0.006,146,0.807,28,0.155,2,0.011,4,0.022,43,0.238,4,0.022,136,0.751,0.685
18K673,East Brooklyn Community High School,2016-17,193,0,0,0,0,0,0,0,0,0,0,43,72,52,26,87,0.451,106,0.549,0,0,162,0.839,25,0.13,2,0.01,4,0.021,67,0.347,12,0.062,145,0.751,0.672
18K673,East Brooklyn Community High School,2017-18,192,0,0,0,0,0,0,0,0,0,0,37,51,41,63,83,0.432,109,0.568,2,0.01,146,0.76,31,0.161,2,0.01,11,0.057,79,0.411,14,0.073,144,0.75,0.76
18K673,East Brooklyn Community High School,2018-19,196,0,0,0,0,0,0,0,0,0,0,33,53,55,55,87,0.444,109,0.556,3,0.015,149,0.76,34,0.173,3,0.015,7,0.036,85,0.434,12,0.061,158,0.806,0.828
18K763,Brooklyn Science and Engineering Academy,2014-15,78,0,0,0,0,0,0,0,78,0,0,0,0,0,0,28,0.359,50,0.641,0,0,77,0.987,1,0.013,0,0,0,0,12,0.154,1,0.013,64,0.821,0.536
18K763,Brooklyn Science and Engineering Academy,2015-16,149,0,0,0,0,0,0,0,78,71,0,0,0,0,0,51,0.342,98,0.658,0,0,141,0.946,4,0.027,3,0.02,1,0.007,25,0.168,4,0.027,117,0.785,0.51
18K763,Brooklyn Science and Engineering Academy,2016-17,225,0,0,0,0,0,0,0,76,78,71,0,0,0,0,86,0.382,139,0.618,1,0.004,215,0.956,5,0.022,3,0.013,1,0.004,36,0.16,4,0.018,178,0.791,0.485
18K763,Brooklyn Science and Engineering Academy,2017-18,257,0,0,0,0,0,0,0,106,81,70,0,0,0,0,97,0.377,160,0.623,1,0.004,239,0.93,10,0.039,3,0.012,4,0.016,44,0.171,8,0.031,201,0.782,0.563
18K763,Brooklyn Science and Engineering Academy,2018-19,317,0,0,0,0,0,0,0,124,111,82,0,0,0,0,137,0.432,180,0.568,3,0.009,295,0.931,13,0.041,3,0.009,3,0.009,49,0.155,9,0.028,246,0.776,0.577
19K007,P.S. 007 Abraham Lincoln,2014-15,1037,67,139,166,150,182,157,176,0,0,0,0,0,0,0,508,0.49,529,0.51,68,0.066,104,0.1,820,0.791,21,0.02,24,0.023,161,0.155,167,0.161,937,0.904,0.757
19K007,P.S. 007 Abraham Lincoln,2015-16,969,36,155,154,153,136,183,152,0,0,0,0,0,0,0,485,0.501,484,0.499,64,0.066,92,0.095,776,0.801,19,0.02,18,0.019,173,0.179,180,0.186,850,0.877,0.746
19K007,P.S. 007 Abraham Lincoln,2016-17,918,36,119,167,137,148,135,176,0,0,0,0,0,0,0,468,0.51,450,0.49,67,0.073,95,0.103,725,0.79,17,0.019,14,0.015,171,0.186,173,0.188,860,0.937,0.725
19K007,P.S. 007 Abraham Lincoln,2017-18,879,36,150,123,154,129,149,138,0,0,0,0,0,0,0,453,0.515,426,0.485,64,0.073,82,0.093,696,0.792,17,0.019,20,0.023,172,0.196,179,0.204,812,0.924,0.82
19K007,P.S. 007 Abraham Lincoln,2018-19,823,36,108,138,122,144,130,145,0,0,0,0,0,0,0,415,0.504,408,0.496,55,0.067,58,0.07,679,0.825,11,0.013,20,0.024,155,0.188,172,0.209,751,0.913,0.837
19K013,P.S. 013 Roberto Clemente,2014-15,455,36,58,67,86,76,67,65,0,0,0,0,0,0,0,217,0.477,238,0.523,6,0.013,302,0.664,134,0.295,7,0.015,6,0.013,92,0.202,46,0.101,444,0.976,0.874
19K013,P.S. 013 Roberto Clemente,2015-16,519,36,87,78,83,89,79,67,0,0,0,0,0,0,0,260,0.501,259,0.499,5,0.01,349,0.672,143,0.276,6,0.012,16,0.031,105,0.202,59,0.114,501,0.965,0.875
19K013,P.S. 013 Roberto Clemente,2016-17,501,37,79,84,74,82,84,61,0,0,0,0,0,0,0,241,0.481,260,0.519,15,0.03,318,0.635,142,0.283,8,0.016,18,0.036,116,0.232,69,0.138,479,0.956,0.86
19K013,P.S. 013 Roberto Clemente,2017-18,489,35,72,70,80,72,80,80,0,0,0,0,0,0,0,237,0.485,252,0.515,14,0.029,317,0.648,137,0.28,8,0.016,13,0.027,132,0.27,53,0.108,464,0.949,0.946
